,1.0,1.0
995752,1.0,1.0
995755,1.0,0.975
1349048,1.0,2.0
1402975,1.0,1.55555555556
1349044,1.0,0.695652173913
756740,1.0,0.571428571429
1349040,1.0,0.816326530612
1349042,1.0,0.810344827586
845322,1.0,0.954545454545
1188860,1.0,1.0
962629,1.0,2.46666666667
698788,1.0,2.9
1570714,1.0,1.85714285714
1040674,1.0,1.38461538462
1060167,1.0,2.125
1034582,1.0,2.17647058824
1322853,1.0,3.35294117647
1434556,1.0,1.0
1434555,1.0,1.0
953756,1.0,3.77777777778
788445,1.0,1.28571428571
1353081,1.0,2.93333333333
847250,1.0,1.21739130435
1280076,1.0,1.5625
1577023,1.0,1.0
1820466,1.0,1.0
953790,1.0,2.0
953794,1.0,1.0
615192,1.0,1.0
1097940,1.0,2.9375
859400,1.0,9.0
910868,1.0,1.0
1686053,1.0,1.52941176471
642578,1.0,2.0
642579,1.0,4.0
1533575,1.0,0.666666666667
1696315,1.0,2.5
982156,1.0,2.33333333333
1051880,1.0,0.5
1150940,1.0,3.90909090909
1051882,1.0,2.9
1051884,1.0,3.42857142857
981497,1.0,2.21428571429
838992,1.0,2.9375
838990,1.0,6.71428571429
838995,1.0,3.13043478261
838994,1.0,1.5
1048755,1.0,1.0
1622611,1.0,3.64285714286
1048752,1.0,0.703703703704
1591463,1.0,4.0
1591465,1.0,1.48888888889
1048753,1.0,3.46153846154
1399212,1.0,3.66666666667
1151019,1.0,1.22222222222
1178477,1.0,7.0
1161323,1.0,1.0
1178471,1.0,1.0
1103408,1.0,1.1
1194154,1.0,1.09375
1194151,1.0,2.5
801978,1.0,2.42307692308
696398,1.0,1.15789473684
1195285,1.0,2.09090909091
1195284,3.0,1.0
697446,1.0,1.51063829787
1534921,1.0,1.84615384615
645922,1.0,1.09090909091
1395742,1.0,3.25
1395741,1.0,4.3
794689,1.0,1.0
1193876,1.0,1.33333333333
1193870,1.0,6.66666666667
794681,1.0,1.0
919385,1.0,1.0
919387,1.0,1.875
758317,1.0,6.71428571429
1348027,1.0,2.81818181818
1348026,1.0,0.763636363636
758312,1.0,1.6
1054593,1.0,1.16216216216
1582746,1.0,1.23076923077
1651907,1.0,3.04166666667
1577055,1.0,3.0
923782,1.0,0.5
1039061,1.0,1.71875
762991,1.0,0.35
646471,1.0,1.3
646477,1.0,2.95454545455
1563457,1.0,5.66666666667
762990,1.0,2.0
1356650,1.0,5.0
1476342,1.0,1.0
682999,1.0,1.52631578947
1442828,1.0,1.06666666667
1356659,1.0,1.18518518519
682997,1.0,0.666666666667
682990,1.0,1.17391304348
1048702,1.0,2.05882352941
1102754,1.0,4.0
612356,1.0,0.78125
612355,1.0,0.739130434783
1057487,1.0,0.857142857143
619469,1.0,3.0
1039063,1.0,1.66666666667
700468,1.0,0.777777777778
1474850,1.0,2.08333333333
1114926,1.0,1.2
1438725,1.0,1.5
739476,1.0,1.07692307692
739470,1.0,1.61538461538
1615461,1.0,2.25
658961,1.0,1.3
1430661,1.0,1.6
1378557,1.0,6.11111111111
1335364,1.0,2.46666666667
997868,1.0,0.647058823529
1378550,1.0,1.0
1378551,1.0,1.5
785117,1.0,3.8125
790307,1.0,3.66666666667
1143379,1.0,2.0625
1595610,1.0,5.82352941176
1595611,1.0,2.0
1595617,1.0,4.66666666667
1393375,1.0,0.488888888889
698498,1.0,0.789473684211
1076134,1.0,1.0
1398587,1.5625,0.803921568627
797659,1.0,1.0
638948,1.0,2.10344827586
1592345,1.0,3.5
797651,1.0,1.68888888889
1717325,1.0,1.70588235294
682378,1.0,2.75
629444,1.0,4.33333333333
1717328,1.0,1.75
1599041,1.0,0.875
1599047,1.0,4.5625
1252640,1.0,1.0
1120207,1.0,0.55
1120208,1.0,1.84615384615
824082,1.0,0.111111111111
995792,1.0,3.88235294118
1298699,1.0,5.61538461538
622499,1.0,0.142857142857
1320405,1.0,1.0
1298690,1.0,1.34210526316
1298697,1.0,1.06779661017
930219,1.0,2.04
1782083,1.0,2.05555555556
930210,1.0,2.0
940417,1.0,4.30769230769
1017391,1.0,3.625
663748,1.0,0.454545454545
903881,1.0,2.33333333333
1294854,1.0,0.4
903887,1.0,2.33333333333
1047500,1.0,1.77777777778
1047501,1.0,4.12
1399980,1.0,4.08333333333
1805307,1.0,2.16666666667
667453,1.0,5.9375
1464827,1.0,1.40625
1747898,1.0,0.796296296296
1810396,1.0,4.125
1623531,1.0,0.727272727273
901024,1.0,0.954545454545
1117747,1.0,1.0
876417,1.0,3.16666666667
1112519,1.0,2.30769230769
1148023,1.0,3.04166666667
1664053,1.0,1.0
1148020,1.0,1.88235294118
1148027,1.0,2.5
1138388,1.0,0.702702702703
1664059,1.0,3.5
1210198,1.0,40.0
1409586,1.0,1.0
1432028,1.0,0.714285714286
1552586,1.0,2.41379310345
837066,1.0,2.66666666667
1006539,1.0,3.10526315789
735254,1.0,1.16666666667
1647239,1.0,2.58333333333
1647235,1.0,3.5
979904,1.0,1.0
1006535,1.0,2.72727272727
1006537,1.0,1.0
788429,1.0,1.0
1538072,1.0,1.76923076923
919405,1.0,3.48571428571
788421,0.333333333333,1.73333333333
788420,1.0,1.92307692308
788423,1.0,1.0
843030,1.0,0.5
1340397,1.0,8.0
811304,1.0,2.25925925926
1806760,1.0,0.894736842105
1806762,1.0,1.13043478261
1068318,1.0,1.0
1752141,1.0,4.0
786738,1.0,0.739130434783
1391088,1.0,0.714285714286
620230,1.0,1.35714285714
917714,1.0,2.95
917716,1.0,4.0
1372154,1.0,1.0
1789136,1.0,2.4375
1789131,1.0,0.533333333333
1102659,1.0,4.91666666667
1192399,1.0,1.6
1595627,1.0,5.88888888889
1019139,1.0,4.625
834600,1.0,0.826086956522
1197341,1.0,2.1
1372485,1.0,2.5
1372481,1.0,5.83333333333
1200181,1.0,1.625
1662533,1.0,0.5
1662592,1.0,2.0
830778,1.0,1.48
1536273,1.0,0.714285714286
1799857,1.0,1.0
625772,1.0,0.0909090909091
823734,1.0,1.6875
652313,1.0,2.16666666667
652312,1.0,1.33333333333
686880,1.0,0.466666666667
691266,1.0,1.1
916799,1.0,2.29411764706
651952,1.0,0.5625
1192646,1.0,1.0
691269,1.0,0.916666666667
999459,1.0,1.21739130435
999456,1.0,1.0
795512,3.5,1.23076923077
1645692,1.0,2.66666666667
916447,1.0,5.07692307692
1384610,1.0,2.2
1158568,1.0,1.71428571429
916443,1.0,6.875
916440,1.0,3.3
931993,1.0,0.888888888889
1645698,1.0,1.0
1632135,1.0,1.5
783515,1.0,2.63636363636
1391117,1.0,0.583333333333
1110822,1.0,8.5
1799523,1.0,1.27272727273
949980,1.0,2.18181818182
787461,1.0,4.52941176471
823790,1.0,5.25
731446,1.0,5.90909090909
868851,1.0,2.73333333333
740388,1.0,1.0701754386
1374657,1.25,2.26923076923
1729179,1.0,7.6
1451547,1.0,7.3
1734311,1.0,1.01694915254
1045123,1.0,0.307692307692
1045120,1.0,5.0
1395343,1.0,3.82352941176
914189,1.0,1.0
1343616,1.0,1.38888888889
1043972,1.0,1.0
995244,1.0,1.0
1165228,1.0,1.0
1569856,1.0,1.8125
1193111,1.0,1.25925925926
689536,1.125,1.48484848485
689533,1.0,2.25806451613
689532,1.0,3.11764705882
1569859,1.0,1.0
1012782,1.0,3.27777777778
1563817,1.0,1.0
1012783,1.0,3.57142857143
1668527,1.0,2.5
1663314,1.0,1.625
1663313,1.0,2.38461538462
1663311,1.0,6.41666666667
1062392,1.0,1.84375
1668529,1.0,1.65217391304
969241,1.0,9.33333333333
1247899,1.0,1.52173913043
1779647,1.0,0.846153846154
918378,1.0,1.38461538462
855891,1.0,2.4
1172994,1.0,5.625
1172995,1.0,1.0
839385,1.0,2.47368421053
874107,1.0,1.27777777778
1732811,1.0,1.59523809524
839380,1.0,3.15
874103,1.0,2.4
836740,1.0,0.705882352941
875279,1.0,1.84210526316
1540413,1.0,3.48387096774
875274,1.0,0.428571428571
1753539,1.0,1.88888888889
1674893,1.0,2.75
1262444,1.0,1.92307692308
1683454,1.0,3.0
789311,1.0,1.4
1272125,1.0,3.35
1696138,1.0,2.04545454545
1331302,1.0,0.666666666667
719051,1.0,2.33333333333
633282,1.0,0.735294117647
1552919,1.0,1.13043478261
1345572,1.0,2.66666666667
1345575,1.0,2.27272727273
948212,1.0,1.0
1229302,1.0,6.0
731727,1.8,1.63636363636
1131593,1.0,4.44444444444
1229308,1.0,3.14285714286
1454400,1.0,1.0
906757,1.0,2.18181818182
1604938,1.0,2.0
1845948,1.0,4.0
1476623,1.0,2.38461538462
662860,1.0,2.27272727273
1605049,1.0,4.58333333333
668809,1.0,2.24137931034
1005180,1.0,4.41666666667
1005181,1.0,3.76470588235
662869,1.0,0.811320754717
1042203,1.0,3.1
1314188,1.0,0.538461538462
1128599,1.0,1.81818181818
1042208,1.0,3.875
1139034,1.0,1.0
696781,1.0,4.2
1424831,1.0,1.0
938960,1.0,0.733333333333
938962,1.0,3.86666666667
670837,1.0,1.0
938966,1.27272727273,0.936507936508
1424838,1.0,1.36363636364
670839,1.0,0.4
844437,1.0,1.0
884887,1.0,5.25
927787,1.0,1.0
1746271,1.0,1.51612903226
1032885,1.0,2.47368421053
1701416,5.0,1.0
1502133,0.8,0.888888888889
916965,1.0,0.375
883359,1.0,1.95652173913
1795957,1.0,1.9375
1795953,1.0,2.375
936309,1.0,1.0
1567128,1.0,1.0
1491100,1.0,2.0
795266,1.0,1.66666666667
1454843,1.0,1.14285714286
647704,1.0,1.48148148148
1454841,1.0,2.54545454545
1454840,1.0,1.55555555556
1816733,0.6,1.8125
917646,1.0,2.53333333333
1155383,1.0,1.86046511628
1730501,1.0,2.63636363636
1144259,1.04166666667,2.08
1637350,1.0,1.0
1816734,1.0,3.875
1155389,1.0,5.21428571429
1022167,1.0,3.0
1144257,1.0,4.41666666667
876998,1.0,0.5
1606765,1.0,2.0
1315580,1.0,12.0
1315581,1.0,1.61904761905
1487030,1.0,1.0
1353135,1.0,1.6875
1315589,1.0,6.16666666667
1353138,1.0,2.52631578947
1149035,1.0,5.11111111111
1511998,1.0,1.0
1760680,1.0,1.46428571429
797535,1.0,1.11111111111
734419,1.0,1.8
927438,1.0,1.36363636364
927437,1.0,2.11764705882
1017904,4.5,2.1875
1388511,0.857142857143,5.11111111111
766873,1.0,1.88888888889
766870,1.0,3.33333333333
1004579,1.0,2.11538461538
1045461,1.0,1.0
1539670,1.0,2.21428571429
914238,1.0,0.777777777778
913461,1.0,3.4
913460,1.0,0.375
1060365,1.0,0.785714285714
792166,1.0,3.66666666667
1453866,1.0,0.818181818182
1539677,1.0,1.0
1191032,1.0,3.85714285714
1561506,1.0,2.45945945946
1685855,1.0,2.35714285714
1460663,1.0,1.29166666667
1452198,1.0,2.52941176471
1731890,1.0,0.267441860465
666096,1.0,0.62962962963
666095,1.0,1.0
666094,1.0,2.04347826087
1489742,1.0,2.45454545455
1062395,1.0,1.35714285714
666091,1.0,0.722222222222
1527546,1.0,3.17857142857
1005309,1.0,1.60869565217
1094243,1.0,1.825
1047537,1.0,1.86206896552
746243,1.0,1.0
1181822,1.0,1.0
938038,1.0,1.0
1312118,1.0,1.21276595745
1295276,1.0,2.76
1705482,1.0,1.0
737292,1.0,0.875
1685684,1.0,1.54054054054
743161,1.0,2.14285714286
797213,1.0,3.53333333333
1524087,1.0,1.75
1744098,1.0,3.5625
1269387,1.0,2.33333333333
728542,1.0,1.45283018868
1181792,1.0,1.85714285714
1526552,1.0,2.85
666540,1.0,1.33333333333
1744092,1.0,1.0
1047794,1.0,2.0
1744094,1.0,3.14285714286
1455085,1.0,3.45161290323
1144787,1.0,6.125
1144780,1.0,4.14285714286
1549434,1.0,0.666666666667
1104694,1.0,2.30434782609
1144789,1.0,1.375
731018,1.0,0.5
1762863,1.0,3.0
1147256,1.0,1.75
1762864,1.0,2.33333333333
1497237,1.0,1.1
955473,1.0,0.75
1147259,1.0,5.0
1196564,1.0,3.64705882353
1061098,1.0,1.575
1414632,1.0,2.7
1519857,1.0,1.66666666667
905556,1.0,1.68
912734,1.0,2.4375
912736,1.0,2.0
912737,1.0,0.592592592593
1486141,1.0,0.694444444444
760825,1.0,1.0
760824,1.0,0.745098039216
1486144,1.0,2.0
1146787,1.0,1.0
760829,1.0,0.444444444444
1181638,1.0,5.0
735422,1.0,1.0
730419,1.0,2.22222222222
925555,1.0,6.42857142857
1063270,1.0,2.6
1549382,1.0,1.27777777778
1525112,1.0,3.25
683224,1.0,3.71428571429
1680736,1.0,1.79166666667
1794590,1.0,1.375
1218610,1.33333333333,1.0
1680738,1.0,4.61538461538
1139478,1.0,1.79310344828
1321112,1.0,3.8
665015,1.0,2.41025641026
665013,1.0,21.0
872698,1.0,4.65
872699,1.0,1.96666666667
840847,1.0,16.6666666667
872692,1.0,2.43333333333
665018,1.0,0.666666666667
872691,1.0,2.75
1608004,1.0,1.0
1608005,1.0,0.932203389831
1660203,1.0,2.22727272727
1194631,1.0,4.57142857143
754958,1.0,2.33333333333
1010439,1.0,1.0
670011,1.0,0.777777777778
670012,1.0,1.0
1412603,1.0,1.65217391304
730646,1.0,1.58333333333
1572591,1.0,2.11764705882
1609352,1.0,2.76923076923
1572594,1.0,0.818181818182
842096,1.0,3.0
730644,1.0,0.666666666667
1023045,1.0,1.33333333333
1679624,1.0,1.0
1149119,1.0,1.0
964983,1.0,1.9358974359
964981,1.0,1.75
1395236,1.0,2.53846153846
1404807,1.0,1.0
877316,1.0,1.0
877310,1.0,5.625
1143579,1.0,1.71428571429
877312,1.0,1.85714285714
764561,1.0,5.16666666667
1671434,1.0,8.2
1671437,1.0,2.46666666667
1671431,1.0,5.58333333333
1395238,1.0,1.38888888889
1097775,1.0,1.54838709677
874661,1.0,2.17647058824
1675998,1.0,2.15384615385
1757025,1.0,1.87096774194
1604052,1.0,0.75
1604051,1.0,1.0243902439
1604050,1.0,2.83333333333
874669,1.0,4.76470588235
1675993,1.0,1.0
1794853,1.0,1.42857142857
1024133,1.0,1.68421052632
1403467,1.0,1.0
1529674,1.0,1.4
1113629,1.0,1.0
1403460,1.0,3.54545454545
766056,1.0,2.7
763029,1.0,1.57142857143
1066019,1.0,2.3125
1113624,1.0,1.0
763022,1.0,3.0625
952978,1.45454545455,2.23529411765
731439,1.0,3.3
727319,1.0,1.0
1822818,1.0,1.31578947368
952972,1.0,1.06896551724
731433,1.0,5.4
731430,1.0,1.38775510204
731436,1.0,2.0
731437,1.0,1.22727272727
722140,1.0,1.36363636364
1022993,1.0,2.61538461538
1719940,1.0,0.333333333333
1719941,1.0,3.0
1327619,1.0,1.0
1522660,1.0,1.33333333333
1719947,1.0,1.15384615385
873124,1.0,2.0
1522669,1.0,1.28205128205
873122,1.0,1.0
717839,1.0,1.38461538462
927844,1.0,8.5
1818018,1.0,3.45454545455
666976,1.0,0.5
1569834,1.0,1.0
1092694,1.0,1.47058823529
911411,1.0,3.26315789474
1818016,1.0,1.15
1092697,1.0,7.55555555556
1326560,1.0,0.947368421053
1818011,1.0,2.0
1072449,1.0,1.0
1092693,1.0,4.5
1414529,1.0,2.375
1524798,1.0,2.28571428571
1524794,1.0,1.0
963293,1.0,1.25
1660338,0.4,2.0
1671297,1.0,0.461538461538
799095,1.0,4.25
1290351,1.0,3.28571428571
1678572,1.0,1.07407407407
1052524,1.0,2.15384615385
841338,1.0,1.18518518519
1737940,1.0,1.97142857143
1404115,1.0,3.42105263158
1099648,1.0,7.28571428571
1099649,1.0,1.03448275862
1099644,1.0,2.92857142857
1099645,1.0,4.0
1099643,1.0,1.875
1099641,1.0,1.5
1636474,1.0,2.57142857143
1636477,1.0,0.336842105263
1207517,1.0,0.979591836735
1636472,0.166666666667,2.47368421053
1023642,1.0,2.06666666667
884144,1.0,3.11111111111
1730993,1.0,2.72727272727
1730991,1.0,6.5
1068555,1.0,6.07692307692
917152,1.0,4.0
917151,1.0,5.85714285714
1735546,1.0,2.32
1025778,1.0,1.06818181818
917158,1.0,4.0
1826316,1.0,1.0
1153772,1.0,1.32352941176
887651,1.0,1.0
1153774,1.0,1.71428571429
1091340,1.0,2.64285714286
1826318,1.0,4.44444444444
760048,1.0,1.45833333333
640543,1.0,1.22222222222
1202047,1.0,4.35294117647
760043,1.0,1.95
760042,1.0,0.529411764706
760044,1.0,1.18518518519
760046,1.0,1.38636363636
723369,1.0,0.933333333333
798321,1.0,1.8
1551714,1.0,2.21739130435
1706291,1.5,3.64705882353
896370,1.0,4.0
723366,1.0,0.814814814815
1551630,1.0,3.81818181818
796183,1.0,0.844444444444
1593499,1.0,6.0
796185,1.0,1.29411764706
878942,1.0,2.73333333333
793355,1.0,1.12121212121
646253,1.0,2.84615384615
796188,1.0,1.11111111111
1593490,1.0,7.5
1000266,1.0,0.833333333333
1593497,1.0,11.8
1593494,1.0,2.13333333333
1188988,1.0,5.83333333333
1214910,1.0,0.605263157895
1533942,1.0,1.21739130435
840069,1.0,1.84615384615
1214919,1.0,1.85714285714
1668586,1.0,2.1724137931
1173493,1.0,15.0
1418528,1.0,3.1
1192403,1.0,2.22222222222
1401696,1.0,2.64285714286
1015809,1.0,2.42857142857
1617376,1.0,1.0
617369,1.0,3.68181818182
1173496,1.0,5.4
1084078,1.0,0.487804878049
1186858,1.0,1.0
1392129,1.0,1.0
697184,1.0,1.4347826087
988030,1.0,2.30769230769
988032,1.0,0.782608695652
889843,1.0,1.375
1430045,1.0,3.57894736842
1056524,1.0,4.31578947368
1190803,1.0,1.34782608696
1190805,1.0,2.42857142857
1022202,1.0,5.0
1190808,1.0,6.8
1590672,1.0,3.13333333333
675852,1.0,6.0
648973,1.0,1.0
995659,1.0,1.0
675859,1.0,1.5652173913
1637718,1.0,2.5
1518609,1.0,1.47619047619
919950,1.0,2.14285714286
712716,1.0,2.41176470588
1357803,1.0,0.849315068493
979788,1.0,7.6
1355101,1.0,2.14285714286
979785,1.0,3.0
896806,1.0,6.88888888889
913100,1.0,4.15384615385
913101,1.0,0.857142857143
696218,1.0,3.625
792403,1.0,2.28571428571
913104,1.0,1.34693877551
792406,1.0,8.57142857143
1354802,1.0,1.0
792409,1.0,3.07142857143
755146,1.0,1.55555555556
874063,1.0,1.56
829287,1.0,4.0
1365276,1.0,3.52631578947
1146041,1.0,2.52173913043
1137711,0.5,1.05882352941
953616,1.0,2.60869565217
953610,1.0,1.75
953612,1.0,1.66666666667
763818,1.0,1.36
953619,1.0,1.11764705882
879097,1.0,1.68
687201,1.0,1.58333333333
687200,1.0,1.33333333333
1815071,0.5,1.0
1394624,1.0,1.0
866478,1.0,1.46666666667
1394621,1.0,2.53846153846
1092659,1.0,3.9
647669,1.0,0.666666666667
1707507,1.0,3.75
1838674,1.0,1.53571428571
1655032,1.0,1.0
901604,1.0,1.0
901606,1.0,1.0
1112333,1.0,2.375
1151191,1.0,0.179487179487
1306758,1.0,2.69444444444
1151193,1.0,1.12
1820616,1.0,1.44117647059
1821566,1.0,1.2
1475603,1.0,1.0
1022945,1.0,5.625
744462,1.0,1.85714285714
744464,1.0,5.38461538462
692432,1.0,0.666666666667
1272329,1.0,1.73333333333
617499,1.0,1.0
617495,1.0,1.60606060606
617494,1.0,2.7
1163756,1.0,5.83333333333
943456,1.0,0.622641509434
1163754,1.0,9.0
1810600,1.0,0.5
1810604,1.0,4.42857142857
1470274,1.0,1.6875
1151216,1.0,4.0
754237,1.0,1.63636363636
1055384,1.0,3.75
1055383,1.0,1.0
754230,1.0,0.166666666667
754233,1.0,2.8
1508579,1.0,2.78571428571
1375442,1.0,1.33333333333
1359406,1.0,1.59090909091
1359408,1.0,1.04347826087
1508573,1.0,0.379310344828
904389,1.0,3.0
1508577,1.0,3.1935483871
1173559,1.0,1.54166666667
1624407,1.0,3.88888888889
1624404,1.0,1.25
1756032,1.0,1.26666666667
1109275,1.0,2.75
1195090,1.0,3.41666666667
714388,1.0,0.826086956522
861129,1.0,1.3023255814
661461,1.0,1.05263157895
1649959,1.0,2.5
1484902,1.0,2.6
1508683,1.0,0.767441860465
1050495,1.0,1.13333333333
1228481,1.0,0.827586206897
796400,1.0,1.0
796403,1.0,2.71428571429
1041373,1.0,4.66666666667
1045503,1.0,1.08333333333
854206,1.0,3.8
836391,1.0,0.583333333333
1394234,1.0,1.01351351351
1594774,1.0,2.68
1080775,1.0,1.15384615385
1466785,0.590909090909,7.0
1466784,1.0,2.5
1466786,1.0,4.0
948768,1.0,3.65
645621,1.0,0.888888888889
854522,1.0,2.28571428571
1466782,0.636363636364,3.36363636364
1193624,1.0,4.33333333333
1595423,3.0,3.53846153846
1595422,1.0,1.0
1595424,1.0,3.35294117647
789960,1.0,1.77777777778
596184,1.0,2.03703703704
691886,1.0,1.0
940909,1.0,4.36363636364
1357206,1.0,0.76
1412920,1.0,1.0
691881,1.0,2.30769230769
1084858,1.0,6.66666666667
904929,1.0,1.0
1829021,1.0,1.95
1300341,1.0,3.85714285714
1650266,1.0,2.125
1761977,1.0,1.32142857143
1761974,1.0,2.13333333333
1098832,1.0,1.37142857143
1158458,1.0,1.0
619239,1.0,0.625
611426,1.0,1.0
1124100,1.0,2.75
1424580,1.0,4.07142857143
1098831,1.0,3.54545454545
1135037,1.0,1.43243243243
611429,1.0,0.771428571429
1424587,1.0,1.81818181818
1062533,1.0,1.0
1532833,1.0,4.33333333333
1532835,1.0,1.23076923077
709179,1.0,2.07692307692
791842,1.0,1.42857142857
709174,1.0,1.0
709176,1.0,1.84
1467781,1.0,0.614035087719
789965,0.454545454545,1.4
1745978,1.0,3.5
795176,1.0,1.90909090909
641083,1.0,1.0
1717485,1.0,13.8333333333
1149540,1.0,1.47619047619
839093,1.0,1.94736842105
826065,1.0,3.82352941176
1580789,1.0,2.63157894737
1457104,1.0,2.63636363636
1813569,1.0,3.52173913043
949416,1.0,3.4
1417565,1.0,4.0
949413,1.0,1.875
1580785,1.0,1.59090909091
771107,1.0,3.33333333333
1555296,1.0,2.08333333333
739156,1.0,1.83333333333
1581781,1.0,6.2
1298061,1.0,1.0
620914,1.0,0.72972972973
1007256,1.0,2.0
1007257,1.0,3.1875
803393,1.0,3.54545454545
695768,1.0,3.72727272727
1055817,1.0,0.666666666667
1055815,1.0,1.8
1691077,1.0,0.823529411765
1643554,1.0,1.0
935011,1.0,1.14285714286
621355,1.0,1.47368421053
785496,1.0,1.8
1161861,1.0,0.829268292683
1047332,1.0,0.689655172414
1362678,1.0,1.13333333333
838489,1.0,1.0
1669445,1.0,1.42857142857
881664,1.0,1.15789473684
1465922,1.0,1.33333333333
838487,1.0,6.41666666667
838486,1.0,2.11538461538
667173,1.0,0.2
1303061,1.0,3.8
667170,1.0,2.44444444444
1303065,1.0,1.45833333333
1455068,1.0,1.30769230769
1778351,1.0,1.0
667179,1.0,0.222222222222
690304,1.0,0.4
690305,1.0,4.0
1632816,1.0,1.0
690309,1.0,1.71428571429
889782,1.0,4.6875
889781,1.0,4.2
889786,1.2,1.16417910448
1800644,1.0,2.35
1458746,1.0,0.603773584906
827853,1.0,0.588235294118
1557551,1.0,0.943396226415
1000706,1.0,1.66666666667
1000709,1.0,8.0
1000708,1.0,9.25
1386989,1.0,11.5
924952,1.0,1.0
662280,1.0,0.5
1133312,1.0,1.84615384615
862388,1.0,1.77272727273
1202138,1.0,1.0
1846148,0.333333333333,1.17647058824
1846145,1.0,1.0
759977,1.0,7.375
1770647,1.0,2.6
1198308,1.4,4.38461538462
834830,1.0,1.0
1658457,1.0,1.0
1575278,1.0,1.0
1770641,1.0,1.0
999798,1.0,3.9375
1198307,1.0,1.625
765766,1.0,1.31707317073
1198305,1.0,2.0
765764,1.0,2.1724137931
1347987,1.0,5.0
1384796,1.0,6.0
1347985,0.619047619048,2.75862068966
1136844,1.0,0.923076923077
830103,1.0,1.92
1448330,1.0,2.04
1841249,1.0,1.05882352941
688944,1.0,0.907692307692
838733,1.0,1.125
838732,1.0,3.53333333333
651987,1.0,1.0
1589919,1.0,1.44444444444
1492554,1.0,1.0
954579,1.0,1.92307692308
1492558,1.0,5.25
665156,1.0,1.0
665154,1.0,0.6
1426511,1.0,1.88888888889
623589,1.0,1.0
1801995,1.0,1.27027027027
707127,1.0,0.0909090909091
1302088,1.0,1.375
873328,1.0,3.6
1558998,1.0,1.0
1558996,0.3,1.25925925926
1302082,1.0,4.6
1558991,1.0,2.75
1782031,1.0,1.25
879549,1.0,1.76923076923
985618,1.0,2.3
1396479,1.0,2.0
1747825,1.0,1.0
1396475,1.0,2.66666666667
1396477,1.0,1.46666666667
1752058,1.0,13.0
1398548,1.0,1.0
766524,1.0,1.0
1702101,1.0,2.45
766526,1.0,1.35294117647
1351984,1.0,10.0
1344985,1.0,2.5
1344983,1.0,1.33333333333
1344988,1.0,5.875
1482966,1.0,2.61538461538
926081,1.0,3.11764705882
1210152,1.0,0.75
1693563,1.0,1.0
1528656,1.0,1.14285714286
1343660,1.0,2.3125
1052723,1.0,0.263157894737
1052724,1.0,8.25
1052725,1.0,2.625
1346296,1.0,2.0
1052729,1.0,3.0
1079167,1.0,5.77777777778
1635090,1.0,2.65517241379
1202133,1.0,1.46666666667
871893,1.0,1.0
871892,1.0,2.57142857143
939952,1.0,5.88888888889
671213,1.0,0.25
1370610,1.0,1.36363636364
757017,1.0,3.2
1142931,1.0,0.95652173913
1148993,1.0,0.884615384615
1600027,1.0,2.54545454545
1148991,1.0,3.5
1600025,1.0,2.33333333333
1142938,1.0,2.0
1235237,1.0,3.3
1776908,1.0,2.96428571429
1776903,1.0,4.16666666667
1657738,1.0,1.92307692308
1052096,1.0,1.4
1052097,1.0,1.71428571429
1531288,1.0,0.464285714286
1109737,1.0,3.8
1354919,1.0,1.83333333333
1354916,1.0,2.6
1721746,1.0,1.44444444444
1758518,1.0,1.75
943469,1.0,2.27272727273
884430,0.6,1.0
1728071,1.0,2.92857142857
806854,1.0,1.0
834985,1.0,1.48148148148
798120,0.571428571429,1.16393442623
798123,1.0,5.85714285714
798122,1.0,0.846153846154
764966,1.0,2.41379310345
798126,1.0,1.0
1086377,1.0,1.0
1443254,1.0,1.38461538462
1400903,1.0,0.7
1400909,1.0,3.21428571429
1400908,1.0,1.44444444444
879515,1.0,1.37931034483
1783846,1.0,1.85185185185
882873,1.0,4.375
882872,1.0,1.85714285714
1410375,1.0,1.88888888889
882874,1.0,2.6
1039026,1.0,1.75757575758
1410376,1.0,3.07692307692
528867,1.0,1.52173913043
1149887,1.0,0.333333333333
1389078,1.0,1.81818181818
1794447,1.0,1.0
1453120,1.0,4.54545454545
1453122,1.0,1.48275862069
1794444,1.0,1.58064516129
1453126,1.0,1.21739130435
965901,1.0,1.15789473684
893522,1.0,1.0
965905,1.0,1.875
893527,1.0,2.625
1821644,1.0,1.64285714286
1381682,1.0,3.0
893528,1.0,2.5
798696,1.0,1.0
1223764,1.0,1.76
1136063,1.0,1.36363636364
842457,1.0,3.07142857143
1029090,1.0,1.0
1029092,1.0,1.0
1739840,1.0,1.84210526316
1685634,1.0,1.91525423729
1471126,1.0,0.428571428571
1176489,1.0,0.72
705503,1.0,2.88888888889
1110819,1.0,4.42857142857
1834903,1.0,2.29166666667
1767518,1.0,1.12121212121
1311672,1.0,3.89473684211
1311670,1.0,1.0
1181618,1.0,4.25
1665948,1.0,3.375
619763,1.0,1.0
1424892,1.0,2.03225806452
881827,1.0,5.1
1031495,1.0,1.5
907298,1.0,1.22727272727
1031499,1.0,4.2
1673714,1.0,0.280701754386
884867,1.0,3.55555555556
1093343,1.0,18.3333333333
1435581,1.0,1.0
1452215,1.0,1.68
1529880,1.0,2.42857142857
1529883,1.0,1.90909090909
1106271,0.529411764706,1.82608695652
1205391,1.0,1.0
1205396,1.0,2.75
1106278,1.0,1.66666666667
1356423,1.0,1.12820512821
1542582,1.0,0.642857142857
1356421,1.0,2.56
1684319,1.0,1.0
